92.80486470618101,-2.7951738652351423
99.87087066190934,50.267148586303875
80.16713793529888,53.08973411262176
77.87384425795459,50.970562314457155
69.50460301535587,49.030019964052485
-24.018958142238017,84.36902447390344
84.13173382233971,47.67151958772959
-37.43286527291583,91.06567567377141
-35.53466895549864,67.38880737921717
84.80936527309011,63.802206081772184
75.73042482846039,30.643420132744865
89.38663465287185,21.140318041198263
-31.777378721079465,73.17587232367389
-24.315960892307967,59.2349104821402
77.96454033704589,49.077514457694335
59.14523049243725,17.307917735794454
96.06423625442444,49.39588967003674
83.02140721643738,52.76785423549852
-31.040061283090367,65.93694338121658
-24.659202599796924,72.34705183718272
-33.76998027018003,67.53466513060707
67.88237704574622,56.99492219660339
-35.485284555428244,78.54421573456642
77.55344854585314,19.79821374870425
67.29203417936738,67.68121266327408
84.43545091787513,49.977757479694354
74.92612157429039,70.16302440252134
-25.52691538766252,78.83809405056628
91.27649802599731,57.76178290992665
80.88868619432786,40.374921492652945
-16.76716096273615,70.56234437183083
61.323900673049394,44.87653052120541
68.10178426504335,34.57513323972114
80.3966744393419,26.64527952176267
77.18993440876093,31.769190443739106
90.71869150246881,44.70010120016544
91.25570428110169,39.3752276923531
87.12887575692683,69.67262567383099
94.72885092361912,64.86597413270306
76.51693321225294,65.58261806332538
-37.389562502994565,92.22568691879049
84.2577204001084,71.0029377987418
72.3307945788248,37.07710562527858
85.86775206174876,57.36660292613921
-28.829428789950498,54.22284245292712
74.95322454168745,22.37066909389278
79.2915188375027,60.2789800669716
59.70282005223878,59.61289599655326
80.3058291722639,61.73900821018415
-23.98523179385442,86.026114340267
89.36083832539556,73.87385830825319
76.4218868505651,62.31325565533662
-46.54667745347804,88.25672473566362
86.5301176617285,45.13264201390972
104.742487541802,77.319830493674
92.73468408019043,50.6335708698053
-33.31072643790786,63.187225292930265
75.65718768333686,66.03110622053404
-26.12489592131088,65.43433323235533
-25.547884701498795,70.32103084870826
75.66306160265084,48.545067287712854
93.33505032606112,43.083177280940305
-19.393085012147743,64.65212098771983
81.9902235699763,50.9734026117549
86.14756884745789,62.28399283443352
91.2430182692404,52.52256027471492
93.93580369425827,36.29521457137686
82.71696231964526,58.20089978756205
67.37588315820173,35.71913559031597
78.62720751370955,54.88277246125718
78.86593427530474,45.59777847340206
-28.339466159679535,104.82092141626538
-31.067007151329356,82.1247523538742
-55.65989719931014,80.42692229616205
70.1706358930849,48.99633232658318
-15.256078360429326,71.76115015144396
101.20139502504504,57.075129648754945
-33.090105673413014,73.58047776802545
68.16743603547465,49.05362324069098
78.94614085721551,68.33425161493373
-48.604122466580975,71.15311138291838
